IDEN;HOJA;MUNICIPIO;SITIO;NOMBRE;LAT;LON;PROP;CONST;PERF;ENTU;NIVEL;FENIV;GASTO;COTA;ND;DIAM1;REG;DIAM2;PBOMBEO;EPOZO;NORTE;ESTE;ACT_MASTER
ZU6286082A;5746;;HDA BELLA VISTA;;101230.0;721300.0;EVANGELISTA CRUZ;675.0;82.0;80.2;11.5;040675;14.0;;20.0;12.0;;6.0;;;1129773.05;804969.85;1994-01-18
ZU6286083A;5746;;HDA SANTA ROSA # 1 EL ROSARIO;;101930.0;721830.0;ROMAM ROMERO E HIJOS;576.0;49.0;44.6;1.6;140576;12.0;;8.0;12.0;;6.0;;;1142600.75;794810.63;1994-01-18
ZU6286084A;5746;;VILLA DEL ROSARIO EL ROSARIO;;101900.0;721830.0;LACTEOS MACOITA CA;1276.0;107.0;98.1;30.0;091276;7.0;;48.0;16.0;;6.0;;;1141678.4;794818.4;1994-01-18
ZU6286085A;5746;;LA VILLA LA VILLA;;101900.0;721800.0;BLOQUERA CARACAS;778.0;;;;;;87.0;;12.0;;6.0;;;1141686.11;795731.79;1994-01-18
ZU6286086C;5746;;ALIMENTOS ANIMALES LA VILLA;;101940.0;721850.0;RODOLFO SALAZAR;778.0;;30.0;20.0;260778;;;26.0;;;;;;1142903.08;794199.14;1994-01-18
ZU6286087C;5746;;TALLER FICA'S LA VILLA;;101940.0;721800.0;TALLER FICA'S;1260.0;;21.0;7.0;260778;;;19.0;;;;;;1142915.92;795721.4;1994-01-18
ZU6286088C;5746;;GJA BREOGAN LA VILLA;;101900.0;721800.0;LUIS DEL RIO AMADO;557.0;;22.0;15.0;250778;4.0;;21.0;;;;;;1141686.11;795731.79;1994-01-18
ZU6286089A;5746;;LA VILLA LA VILLA;;101925.0;721840.0;MANTENIMIENTO PERIJA;177.0;53.0;52.0;12.0;250278;7.0;;30.0;12.0;;6.0;;;1142444.47;794507.48;1994-01-18
ZU6286090C;5746;;LA VILLA LA VILLA;;101930.0;721820.0;SERVICIOS CARACAS;778.0;;;;;;;;;;;;;1142603.32;795115.09;1994-01-18
ZU6286091A;5746;;GJA SAN MARTIN VILLA ROSARIO;;101845.0;721900.0;RAMON ROMERO;873.0;41.0;40.0;4.0;170778;5.0;88.0;18.0;12.0;;6.0;;;1141209.55;793908.89;1994-01-18
ZU6286092A;5746;;LA VILLA EL ROSARIO;;101855.0;721900.0;GRANZONERA CARACAS;177.0;63.0;59.4;11.5;170778;10.0;87.0;22.0;12.0;;6.0;;;1141517.0;793906.31;1994-01-18
ZU6185019A;5746;1301;HDA AMUAY EL ROSARIO;;100905.0;720500.0;JOSE RAFAEL GUTIERRE;377.0;126.0;89.5;17.0;060377;14.0;;33.0;24.0;;12.0;;;1123598.22;819647.59;1994-01-18
ZU6185020A;5746;1301;HDA EL OLVIDO;;100900.0;720355.0;SUSCE VIDAL MARTINEZ;1277.0;128.0;93.2;15.0;141277;14.0;;26.0;24.0;;12.0;;;1123462.31;821629.38;1994-01-18
ZU6185021A;5746;1301;HDA CAÑO SECO;;101540.0;720620.0;JESUS MORAN;575.0;86.0;84.0;16.0;200575;8.0;;32.0;20.0;;8.0;;;1135722.62;817101.39;1994-01-18
ZU6187032A;5746;;HDA LOS CAÑADORES EL ROSARIO;;100700.0;722420.0;ROQUE URDANETA;676.0;119.0;116.8;12.5;210676;14.0;;28.0;24.0;;12.0;;;1119455.64;784340.56;1994-01-18
ZU6285018A;5746;;HDA COREA EL ROSARIO;;101305.0;720500.0;ANSEMO LOPEZ M;676.0;151.0;139.5;19.0;210676;13.0;;40.0;24.0;;12.0;;;1130978.32;819581.1;1994-01-18
ZU6285019A;5746;;HDA COREA EL ROSARIO;;101230.0;720530.0;ANSELMO LOPEZ MORALE;375.0;102.0;98.0;19.0;230375;4.0;;50.0;24.0;;12.0;;;1129893.82;818676.97;1994-01-18
ZU6287040A;5746;;HDA SAN RAFAEL EL ROSARIO;;101200.0;722020.0;FELIX VILLALOBOS;178.0;80.0;71.5;10.0;060178;8.0;;27.0;16.0;;8.0;;;1128737.8;791576.25;1994-01-18
ZU6385064A;5747;;LA CIENEGA DE MORAN EL ROSARIO;;102400.0;720054.0;EUGENIO HUERTA;1075.0;94.0;89.0;16.0;221075;13.0;;26.0;17.0;;8.0;;;1151189.64;826886.78;1994-01-18
ZU6386037A;5747;;HDA LOS LIMONES EL ROSARIO;;102315.0;721130.0;NEPTALI GUTIERREZ;1177.0;123.0;117.3;1.5;051177;10.0;;17.5;16.0;;8.0;;;1149629.13;807537.24;1994-01-18
ZU6380014A;5947;0101;CURAZAITO;;102300.0;711737.0;ACUERUR;;131.0;111.7;;  0981;;;;20.0;;17.0;;;1148715.02;248857.59;1994-01-18
ZU5877001A;6044;0205;CUATRO BOCAS DE CARRILLO 2D;;93638.0;704906.0;ACUERUR;;115.0;94.7;6.0;  0382;15.0;28.0;11.0;;;;;;1062895.39;300446.35;1994-01-18
ZU5878006A;6044;0202;ALTO VIENTO 2D;;63810.0;705753.0;ACUERUR;;120.0;106.9;8.0;  0282;16.0;9.9;13.5;;;;;;733961.15;282780.35;1994-01-18
ZU5878007A;6044;0202;LA BARUA 1D;;93930.0;705600.0;ACUERUR;;77.0;77.0;4.0;  0566;20.0;;27.0;;;;;;1068249.71;287851.07;1994-01-18
ZU5878008A;6044;0202;LA BARUA 2D;;93933.0;705606.0;ACUERUR;;125.0;90.1;3.75;  0382;19.0;;8.5;;;;;;1068342.93;287668.64;1994-01-18
ZU5878009A;6044;0205;LOS CAÑITOS 2D;;93755.0;705805.0;ACUERUR;;115.0;82.7;1.05;  0582;19.0;;10.0;17.0;;8.0;;;1065352.23;284022.7;1994-01-18
ZU5878010A;6044;0202;BOCONO O HDA BOCO;;93904.0;705912.0;IAN;1275.0;113.0;105.0;0.01;  1275;17.0;6.0;8.0;16.0;;8.0;;;1067484.36;281991.84;1994-01-18
ZU5977009A;6045;0205;CONJUNTO BARALT 2 POZO 2;;;;ACUERUR;;121.0;81.2;3.5;  0976;19.0;;10.0;16.0;;8.0;;;;;1994-01-18
ZU5977008A;6045;0205;CONJUNTO BARALT 2 POZO 1;;;;ACUERUR;;103.0;99.6;2.5;  0876;15.0;;10.0;16.0;;8.0;;;;;1994-01-18
ZU5977010A;6045;0205;COJUNTO BARALT 2;;;;ACUEDUR;;99.0;73.9;1.8;  0276;14.0;;11.0;20.0;;10.0;;;;;1994-01-18
ZU5977011A;6045;0205;CONJUNTO BARALT 3;;;;ACUEDUR;;97.0;89.6;0.4;  0276;13.0;;11.0;20.0;;10.0;;;;;1994-01-18
ZU5978043A;6045;0203;EL MURO;;94340.0;705452.0;ACUERUR;;115.0;90.0;0.01;  0666;14.0;;30.0;;;;;;1075920.08;289967.76;1994-01-18
ZU5978044A;6045;0203;SAN PEDRO;;94705.0;705320.0;ACUERUR;;125.0;90.0;0.01;  0881;7.0;;30.0;;;;;;1082203.55;292807.61;1994-01-18
ZU5978045A;6045;0203;RIO SAN PEDRO;;;;;;;;;;;;;;;;;;;;1994-01-18
ZU6078009A;6045;0203;MENE GRANDE ACUEDUCTO POZO 2;;95050.0;705500.0;INOS;;76.0;76.0;2.9;  0567;20.0;1.0;30.0;;;10.0;;;1089134.66;289799.04;1994-01-18
ZU6078010A;6045;0203;MENE GRANDE ACUEDUCTO POZO 3;;95050.0;705000.0;INOS;;76.2;76.2;4.15;  0674;23.0;1.0;32.0;;;10.0;;;1089083.47;298941.24;1994-01-18
ZU6078011A;6045;0203;MENE GRANDE ACUEDUCTO POZO 4;;95050.0;705500.0;INOS;;77.0;77.0;4.7;  1074;20.0;2.0;43.0;;;10.0;;;1089134.66;289799.04;1994-01-18
ZU6078008A;6045;0203;MENE GRANDE ACUEDUCTO POZO 1;;95050.0;705500.0;INOS;;124.4;124.4;0.01;  0367;26.0;2.0;36.5;;;10.0;;;1089134.66;289799.04;1994-01-18
ZU6078007A;6045;0203;PUEBLO NUEVO NO 5;;95112.0;705453.0;INOS;;132.0;104.8;5.0;  0182;12.0;67.0;21.0;20.0;;10.0;;;1089809.46;290016.23;1994-01-18
ZU5978048A;6045;0203;MILAGRO POZO 1;;94725.0;705405.0;INOS;;100.0;83.0;;;;15.0;;;;8.0;;;1082825.83;291439.48;1994-01-18
ZU5978047A;6045;0205;EL TIGRE;;94050.0;705122.0;INOS;;95.0;90.7;0.01;  1279;20.0;;10.0;20.0;;10.0;;;1070660.84;296341.09;1994-01-18
ZU5879017A;5944;0202;TOMOPORO POZO 2D;;93720.0;710235.0;ACUERUR;382.0;120.0;99.8;1.0;  0382;15.0;;12.0;17.0;;8.0;;;1064324.92;275782.42;1994-01-18
ZU5979009A;5945;;SAN ISIDRO DE CEUTA;;94018.0;710200.0;ACUERUR;881.0;120.0;96.0;1.0;220881;16.0;;12.0;20.0;;17.0;;;1069788.54;276882.37;1994-01-18
ZU5979010A;5945;;LA ENSENADA 1D;;94030.0;710010.0;ACUERUR;866.0;71.0;66.0;0.01;260866;4.0;3.0;30.0;;;4.0;;;1070137.44;280238.7;1994-01-18
ZU5979011A;5945;;LA ENSENADA;;94030.0;710015.0;ACUERUR;382.0;120.0;92.7;3.8;050482;10.0;3.0;28.0;20.0;;8.0;;;1070138.34;280086.24;1994-01-18
ZU5979012A;5945;;LA RAYA;;94900.0;710000.0;ACUERUR;;103.0;90.0;;;;;;20.0;;10.0;;;1085807.83;280636.27;1994-01-18
FA7372020A;6252;1402;FDO MIRAMAR CERRO PELON;;120125.0;695430.0;ALEXIS ARAUSQUIN;184.0;120.0;111.1;44.0;210284;;;;;;6.0;;;1329343.07;401120.51;1994-01-18
FA7372021A;6252;1402;FDO EL PORVENIR III;;120100.0;695825.0;JOSEPH MARKOWICZ;685.0;72.6;71.1;52.3;  0685;6.0;;;;;8.0;;;1328599.36;394011.17;1994-01-18
FA7172001A;6251;0806;LA PLAZA BOLIVAR DE MORUY;;114928.0;695847.0;FOPE;;71.0;71.0;35.0;  0371;1.0;;;;;;;;1307343.16;393270.75;1994-01-18
FA7172004A;6251;0806;TUMARUSA SABANETA;;114736.0;695900.0;TUMARUSA;;;;32.2;130482;;;;;;6.0;;;1303903.87;392865.24;1994-01-18
FA7172025A;6251;0401;EL CUJIZAL;;;;MOHAMED CHAYYA;880.0;82.0;50.0;32.0;060880;1.0;;;18.0;;10.0;;;;;1994-01-18
FA7172026C;6251;0401;HDA MIMAFRAULE;;;;ANGELA SANCHEZ;665.0;29.0;;29.0;130482;;;;;;;;;;;1994-01-18
FA7172027C;6251;0401;EL CUJIZAL;;;;OSCAR VILLAMIZAR;;;;9.5;050582;;;;;;;;;;;1994-01-18
FA7172028C;6251;0401;EL COCAL;;;;CELESTINO LUGO;;;10.5;80.5;060582;;;;;;;;;;;1994-01-18
FA7172029A;6251;0401;FDO CONEJO RUSIO I;;114755.0;695945.0;FCO SALINA D PIAZOLA;584.0;95.0;87.2;27.0;200684;9.0;;;;;6.0;;;1304492.36;391505.31;1994-01-18
FA7172030A;6251;0401;FDO CONEJO RUSIO II;;114730.0;695950.0;FCO SALINA D PIAZOLA;784.0;80.0;79.0;24.5;170784;9.0;;;;;8.0;;;1303724.89;391351.25;1994-01-18
FA7172031A;6251;0404;FDO LA AGUADA;;114800.0;695015.0;JOEL DIAZ;1184.0;80.5;56.6;11.0;081184;5.0;;;;;6.0;;;1304589.52;408757.21;1994-01-18
FA7272073A;6251;0801;FDO LAS ROSAS;;;;JOSE MORA LUGO;281.0;115.0;;;;;;;;;;;;;;1996-01-08
FA7272075A;6251;0801;FDO LAS ROSAS GUACUIRA ARRIBA1;1;115620.0;695240.0;JOSE MORA LUGO;281.0;115.0;;;;;;;;;8.0;;;1319962.73;404417.18;1996-01-08
FA7272076A;6251;0801;FDO LAS ROSAS GUACUIRA ARRIBA2;;115615.0;695245.0;JOSE MORA LUGO;281.0;96.0;;;;;;;;;;;;1319809.61;404265.44;1996-01-08
FA7272078A;6251;0806;FCA DON AMOROSO;;115015.0;695800.0;PEDRO R O DIAZ;884.0;92.0;85.0;;;1.0;;;;;6.0;;;1308782.05;394698.12;1994-01-18
FA7272079A;6251;0804;HUERTA EL OCHENTA;;115250.0;695620.0;CESAR ALVARADO;884.0;83.0;74.0;42.0;241084;1.0;;;;;6.0;;;1313533.33;397740.33;1994-01-18
FA7272080A;6251;0804;ADAURE;;115307.0;695850.0;EDGARDO RAMONEA;684.0;115.0;111.4;53.5;140884;;;;;;6.0;;;1314071.23;393203.62;1994-01-18
FA7272081A;6251;0806;GUACUREBO;;115050.0;695800.0;PARTICULAR;;;;41.0;230884;;;;;;;;;1309857.26;394701.85;1994-01-18
FA7273009A;6151;0805;CASERIO JADACAQUIVA;;115437.0;700536.0;ANTONIO LUGO;;40.0;40.0;32.2;  0284;;;;;;6.0;;;1316881.95;380930.1;1994-01-18
FA7273010C;6151;0805;HDA HERMANOS GARCIAS;;115510.0;700236.0;HNOS GARCIAS;;40.0;40.0;36.0;250881;;;;;;;;;1317874.79;386379.75;1994-01-18
FA7273011A;6151;0805;FDO EL CARMELO;;115430.0;700850.0;EFRAIN FALCON BRETT;284.0;46.0;30.9;21.8;150384;;;;;;6.0;;;1316690.59;375059.71;1994-01-18
FA7273012A;6151;0805;FDO EL CARMELO II;;115455.0;700855.0;EFRAIN FALCON BRETT;384.0;72.0;71.0;23.4;240484;5.0;;;;;6.0;;;1317459.26;374911.61;1994-01-18
FA7173069C;6151;0401;LA TRINIDAD;;114500.0;700809.0;PEDRO GIL;;;18.0;12.8;150781;;;;;;;;;1299174.11;376229.02;1994-01-18
FA7173070C;6151;0401;LA VELA;;114451.0;700924.0;MANUEL OCANDO;;;18.0;12.0;150781;;;;;;;;;1298906.87;373957.41;1994-01-18
FA7173071C;6151;0806;YABUQUIVA;;114700.0;700613.0;JOSE ANGEL CHIRIVOS;;;21.0;19.2;170881;;;;;;;;;1302846.69;379755.14;1994-01-18
FA7173072C;6151;0403;LA TRINIDAD;;114328.0;700816.0;ALFREDO PIRES;;;19.0;14.1;130881;;;;;;;;;1296348.59;376005.69;1994-01-18
FA7173073C;6151;0403;LA TRINIDAD;;114426.0;700841.0;PARTICULAR;;;13.2;;130881;;;;;;;;;1298133.51;375256.04;1994-01-18
FA7173074C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;19.0;13.6;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173075C;6151;0403;LA TRINIDAD;;114424.0;700828.0;PARTICULAR;;;13.5;;;;;;;;;;;1298070.47;375649.35;1994-01-18
FA7173076C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;18.0;13.8;240281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173077C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;13.5;240281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173078C;6151;0403;LA TRINIDAD;;114429.0;700831.0;PARTICULAR;;;14.6;13.8;120881;;;;;;;;;1298224.44;375559.15;1994-01-18
FA7173079C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173080C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173081C;6151;0403;LA TRINIDAD;;114436.0;700819.0;PARTICULAR;;;14.2;13.9;120881;;;;;;;;;1298438.02;375923.31;1994-01-18
FA7173082C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;12.64;240281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173083C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;13.95;240281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173084C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173085C;6151;0402;LA TRINIDAD;;114503.0;700814.0;PARTICULAR;;;;12.8;040781;;;;;;;;;1299266.89;376078.03;1994-01-18
FA7173086C;6151;0403;LA TRINIDAD;;1144.0;7008.0;CARLOS M CUTIÑO;;;18.0;15.6;170281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173088C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173089C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;16.0;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173090C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;18.0;13.45;240281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173091C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;12.04;170481;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173092C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173093C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173094C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;13.67;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173095C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;11.94;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173096C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;12.4;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173097C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;12.3;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173098C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;13.4;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173099C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;;230281;;;;;;;;;1297329.73;376494.05;1994-10-06
FA7173100C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;11.8;230281;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173101C;6151;0403;LA TRINIDAD;;1144.0;7008.0;PARTICULAR;;;;12.2;020781;;;;;;;;;1297329.73;376494.05;1994-01-18
FA7173102C;6151;0402;LA TRINIDAD;;114458.0;700831.0;AVICOLA EL TAPARO;780.0;;14.0;12.5;150781;;;;;;;;;1299115.37;375562.76;1994-01-18
FA7173103C;6151;0402;LA TRINIDAD;;114508.0;700845.0;AVICOLA EL TAPARO;780.0;;14.0;12.15;150781;;;;;;;;;1299424.31;375140.19;1994-01-18
FA7173104C;6151;0402;LA TRINIDAD;;114525.0;700825.0;AVICOLA EL TAPARO;780.0;;14.0;11.8;150781;;;;;;;;;1299944.11;375747.77;1994-01-18
FA7173105C;6151;0402;LA TRINIDAD;;114452.0;700916.0;AVICOLA EL TAPARO;;;9.9;;150781;;;;;;;;;1298936.6;374199.72;1994-01-18
FA7173106C;6151;0402;LA TRINIDAD;;114449.0;700915.0;AVICOLA EL TAPARO;;;13.0;12.1;150781;;;;;;;;;1298844.31;374229.61;1994-01-18
FA7173107C;6151;0402;LA VELA;;114447.0;700927.0;PARTICULAR;;;13.5;12.2;160781;;;;;;;;;1298784.36;373866.08;1994-01-18
FA7173108C;6151;0402;LA VELA;;114443.0;700942.0;PARTICULAR;;;13.2;12.0;170781;;;;;;;;;1298663.34;373411.47;1994-01-18
FA7173109C;6151;0402;LA VELA;;114449.0;700937.0;PARTICULAR;;;13.5;12.0;170781;;;;;;;;;1298847.05;373563.6;1994-01-18
FA7173110C;6151;0402;LA VELA;;114452.0;700933.0;PARTICULAR;;;10.0;;;;;;;;;;;1298938.71;373685.07;1994-01-18
FA7173111C;6151;0402;LA VELA;;114446.0;700920.0;MANUEL OCANDO;;;13.0;12.0;220781;;;;;;;;;1298752.76;374077.87;1994-01-18
FA7173112C;6151;0402;LA VELA;;114442.0;700921.0;PARTICULAR;;;11.0;;220781;;;;;;;;;1298630.0;374047.09;1994-01-18
FA7173113C;6151;0402;LA VELA;;114430.0;700919.0;PARTICULAR;;;14.0;12.7;220781;;;;;;;;;1298261.09;374106.12;1994-01-18
FA7173114C;6151;0403;LA TRINIDAD;;114436.0;700752.0;PARTICULAR;;;16.0;14.0;230781;;;;;;;;;1298434.73;376740.69;1994-01-18
FA7173115C;6151;0402;LA TRINIDAD;;114447.0;700751.0;BATISTA PRESENTI;;;15.0;14.0;290781;;;;;;;;;1298772.54;376772.33;1994-01-18
FA7173116C;6151;0402;LA TRINIDAD;;114445.0;700743.0;PARTICULAR;;;;;290781;;;;;;;;;1298710.13;377014.27;1994-01-18
FA7173117C;6151;0402;LA TRINIDAD;;114446.0;700745.0;PARTICULAR;;;14.5;13.3;290781;;;;;;;;;1298741.09;376953.84;1994-01-18
FA7173118C;6151;0403;LA TRINIDAD TAPARO PTA CARDON;RED;114413.0;700738.0;JUAN B MANAURE;;;18.0;14.33;271296;;18.0;;;;;;;1297726.43;377161.7;1994-01-18
FA7173119C;6151;0402;EL PAPAGAYO;;114414.0;700935.0;JOSE ALVAREZ;;;17.0;13.0;300787;;;;;;;;;1297771.54;373619.72;1994-01-18
FA7173120C;6151;0402;EL PAPAGAYO;;114358.0;700955.0;JESUS A OCANDO;;;13.0;10.0;300781;;;;;;;;;1297282.49;373012.19;1994-01-18
FA7173121C;6151;0402;EL PAPAGAYO;;114428.0;700937.0;JESUS A OCANDO;;;13.0;12.0;300781;;;;;;;;;1298201.89;373560.94;1994-01-18
FA7173122C;6151;0403;LA TRINIDAD;;114351.0;700748.0;FELIX PETIT;;;16.0;15.0;300781;;;;;;;;;1297051.77;376856.24;1994-01-18
FA7173123C;6151;0403;LA TRINIDAD;;114403.0;700801.0;PARTICULAR;;;15.0;14.6;050881;;;;;;;;;1297422.01;376464.15;1994-01-18
FA7173124C;6151;0403;LA TRINIDAD;;114356.0;700741.0;MIGUEL LOPEZ;;;14.0;;050881;;;;;;;;;1297204.53;377068.78;1994-01-18
FA7173125C;6151;0403;LA TRINIDAD;;114351.0;700813.0;JOAQUIN CORLLTO;;;14.0;13.7;050881;;;;;;;;;1297054.82;376099.37;1994-01-18
FA7173126C;6151;0403;LA TRINIDAD;;114357.0;700814.0;JOAQUIN CORLLTO;;;16.0;13.5;050881;;;;;;;;;1297239.27;376069.84;1994-01-18
FA7173127C;6151;0403;LA TRINIDAD;;114347.0;700834.0;PABLO SEIKE;;;12.0;;;;;;;;;;;1296934.5;375463.09;1994-01-18
FA7173128C;6151;0403;LA TRINIDAD;;114406.0;700814.0;PARTICULAR;;;17.6;13.9;110881;;;;;;;;;1297515.76;376070.95;1994-01-18
FA7173129C;6151;0403;LA TRINIDAD;;114410.0;700814.0;PARTICULAR;;;15.5;13.35;110881;;;;;;;;;1297638.65;376071.45;1994-01-18
FA7173130C;6151;0403;LA TRINIDAD;;114406.0;700808.0;PARTICULAR;;;14.8;13.7;110881;;;;;;;;;1297515.03;376252.6;1994-01-18
FA7173131C;6151;0402;LA TRINIDAD;;114441.0;700825.0;PARTICULAR;;;15.5;12.6;120881;;;;;;;;;1298592.36;375742.29;1994-01-18
FA7173132C;6151;0403;LA TRINIDAD;;114435.0;700820.0;PARTICULAR;;;16.4;12.9;120881;;;;;;;;;1298407.42;375892.91;1994-01-18
FA6973004A;6150;1205;MITARE;;112005.0;700155.0;ACUERUR;;;;;;;;;;;6.0;;;1253203.88;387385.38;1994-01-18
FA7074001A;6150;0801;ESTADIO MANAURE CARDON;;113930.0;701300.0;OTICA;885.0;38.0;32.0;7.69;  0885;;;;12.0;;6.0;;;1289072.6;367375.8;1994-01-18
FA6870010A;6249;1204;SIBURUA;;111950.0;693055.0;INOS;;;;;;;;;;;;;;1252593.5;443769.78;1994-01-18
FA6870011A;6249;1204;SIBURUA;;111900.0;693430.0;INOS;;;;0.01;;;;;;;;;;1251069.86;437249.31;1994-01-18
FA6870012A;6249;1204;SIBURUA;;111905.0;693445.0;INOS;;;;0.01;;;;;;;;;;1251224.34;436794.89;1994-01-18
FA6870013A;6249;1204;SIBURUA;;111815.0;693450.0;MARNR;;;;;;;;;;;;;;1249688.81;436640.26;1994-01-18
FA6870014M;6249;1204;MANANTIAL MEACHICHE SIBURUA;;111900.0;693340.0;;;;;;;;;;;;;;;1251066.91;438765.07;1994-01-18
FA6870015M;6249;1204;MANANTIAL CHAPARRITO SIBURUA;;;;INOS;;;;;;;;;;;;;;;;1994-01-18
FA6870016M;6249;1204;MANANTIAL SAN ANTONIO;;;;INOS;;;;;;;;;;;;;;;;1994-01-18
FA6870017M;6249;1204;MANANTIAL SAN ANTONIO II;;;;INOS;;;;;;;;;;;;;;;;1994-01-18
FA6871003A;6249;1201;EL CARMELO;;111925.0;694805.0;JOSE ANDARA;1183.0;141.0;138.1;;131283;5.0;;;12.0;;6.0;;;1251896.04;412543.94;1994-01-18
FA6872008A;6249;1206;HDA EL LIMONCITO;;111830.0;695850.0;RAMON FUGUET;;;;28.0;020283;;;;;;;;D;1250266.19;392984.09;1994-01-18
FA6872009A;6249;1206;LIMONCITO ABAJO;;111840.0;695845.0;LOS LOPEZ;;72.0;72.0;;;9.0;;;10.0;;;;P;1250572.88;393136.71;1994-01-18
FA6872010A;6249;1206;LIMONCITO ABAJO;;111940.0;695900.0;RAMON FUGUET;;72.0;72.0;31.0;000273;9.0;;;;;6.0;;P;1252417.56;392688.14;1994-01-18
FA6872011A;6249;1206;LIMONCITO ABAJO;;111855.0;695855.0;RAMON FUGUET;;;;35.1;000792;9.0;;;;;6.0;;P;1251034.68;392835.08;1994-01-18
FA6872012A;6249;1206;EL BRASIL /POZO NO ENTUBADO;;111750.0;695557.0;PRESINCA;680.0;45.0;45.0;14.8;260182;;;;;;8.0;;D;1249020.27;398225.3;1994-01-18
FA6872013A;6249;1206;EL BRASIL;;111750.0;695605.0;PRESINCA;680.0;43.0;43.0;15.15;091183;;;;;;8.0;;D;1249021.04;397982.74;1994-01-18
FA6872014A;6249;1206;EL BRASIL;;111750.0;695558.0;PRESINCA;680.0;50.0;50.0;32.0;091183;2.0;;;;;8.0;;D;1249020.37;398194.98;1994-01-18
FA6872015A;6249;1206;EL BRASIL;;111748.0;695500.0;PRESINCA;;;;;;;;;;;8.0;;D;1248953.37;399953.32;1994-01-18
FA6872016A;6249;1206;EL BRASIL;;111745.0;695607.0;PRESINCA;;;;;;;;;;;8.0;;D;1248867.64;397921.61;1994-01-18
FA6872017A;6249;1206;ARENERA SABANETA;;111702.0;695831.0;PRESINCA;;90.0;90.0;32.0;091183;4.0;;;;;8.0;;D;1247560.98;393551.13;1994-01-18
FA6872018A;6249;1206;ARENERA;;111702.0;695833.0;PRESINCA;;90.0;90.0;32.1;000792;4.0;;;;;8.0;;D;1247561.18;393490.49;1994-01-18
FA6577002A;6048;0601;FDO AGROPECUARIO EL GUARABITO;;104510.0;704410.0;JUAN B DEL MORAL;283.0;50.6;50.6;3.0;;;;;;;;;;1189194.45;310149.49;1994-01-18
FA6578001A;6048;1102;HTO LA QUIRICIAS MENE MAUROA;;104505.0;705748.0;PEDRO ROMAN;168.0;100.0;100.0;34.0;  0171;6.0;76.15;;;;6.0;;;1189190.56;285292.28;1994-01-18
FA6578008A;6048;1102;CASERIO LOS PEDROS;;105000.0;705800.0;ACUEDUCTOS RURALES;1279.0;115.5;115.5;60.0;111279;4.0;;73.0;;SI;;;;1198258.52;284985.91;1996-01-08
FA6676002Q;6048;0601;CAMURUJURE;;105445.0;703615.0;COMUNIDAD;;;;;;;;;;;;;;1206783.0;324674.79;1994-01-18
