"IDEN";"HOJA";"MUNICIPIO";"SITIO";"NOMBRE";"LAT";"LON";"PROP";"CONST";"PERF";"ENTU";"NIVEL";"FENIV";"GASTO";"COTA";"ND";"DIAM1";"REG";"DIAM2";"PBOMBEO";"EPOZO";"NORTE";"ESTE";"ACT_MASTER"
"CA6159064C";"6646";"0201";"FCA DON LUIS LA ADUANA";;"100620";"674426";"LUIS SALAZAR";"0188";"  16.0";"  16.0";"   1.00";"130988";"  3";;;;;;;;"1117361.92";" 638000.66";18/1/1994 0:00:00
"CA6159065A";"6646";"0201";"LA ADUANA";;"100528";"674447";"MAC";;"  64.0";"  64.0";"  15.00";;" 10";;"  20.00";;;;;;"1115762.04";" 637367.52";18/1/1994 0:00:00
"CA6159062N";"6646";"0201";"ASENT LA ADUANA";;"100600";"674430";"MARNR";"0786";"  93.0";"  85.8";"  15.25";"130988";;" 424.40";;"  8";"SI";"  2";;;"1116747.05";" 637881.27";18/1/1994 0:00:00
"CA6159091N";"6646";"0201";"ASENT  GUAICA";"RED";"100604";"674924";"JUAN PULIDO";;;;"  10.50";"200988";;;;"  2";;;;"x";"1116836.57";" 628931.01";18/1/1994 0:00:00
"CA6159106A";"6646";"0201";"ASENT LA LINDA";;"100644";"674656";"IAN";;;;;;;;;;;;;;"1118081.86";" 633431.73";18/1/1994 0:00:00
"CA6159090N";"6646";"0201";"ASENT LA LINDA";"RED";"100709";"674630";"MARNR";"0381";"  79.0";"  79.0";"  18.20";"150988";;;;;;;;"x";"1118852.80";" 634220.29";18/1/1994 0:00:00
"CA6159082A";"6646";"0201";"BOCA DE RIO";;"100605";"674505";"JOSE CASANOVA";"  85";"  96.0";"  96.0";;"140988";;;;;;;;"x";"1116896.56";" 636815.21";18/1/1994 0:00:00
"CA6159079A";"6646";"0201";"LA ADUANA BOCA DE RIO";;"100529";"674516";"MARTIN FERNANDEZ";;;;;"  0988";;;;;;;;"x";"1115789.38";" 636484.57";18/1/1994 0:00:00
"CA6159092N";"6646";"0201";"EL UNO HDA LOS 3 COQUITOS";"RED";"100617";"674440";"NICIDO RODRIGUEZ";;;;;"  0988";;;;;;" 10";;"x";"1117268.12";" 637574.84";18/1/1994 0:00:00
"CA6159190A";"6646";;;;"101440";"673448";;;;;;;;;;;;;;;"1132794.97";" 655529.11";18/1/1994 0:00:00
"CA6159187A";"6646";;;;"101440";"673346";;;;;;;;;;;;;;;"1132803.34";" 657415.79";18/1/1994 0:00:00
"CA6159189A";"6646";;;;"101426";"673352";;;;;;;;;;;;;;;"1132372.41";" 657235.12";18/1/1994 0:00:00
"CA6159067A";"6646";"0201";"LA ADUANA";;"100538";"674445";"MAC";;"  51.0";"  51.0";"   5.50";;" 10";;"  21.50";;;;;;"1116069.47";" 637427.23";18/1/1994 0:00:00
"CA6159068A";"6646";"0201";"LA ADUANA PARC 7";;"100608";"674442";"YOLANDA DE ZAMORA";;"  82.0";"  82.0";"  18.00";"130988";;;;;;;;;"1116991.41";" 637515.02";18/1/1994 0:00:00
"CA6159069A";"6646";"0201";"LA ADUANA GJA CAMPO ALEGRE";;"100542";"674434";"SALVADOR SEPTIMO";;;;;"130988";;;;;;;;"x";"1116193.63";" 637761.63";18/1/1994 0:00:00
"CA6159070A";"6646";"0201";"ASENT LA ADUANA GJA LA ADUANA";;"100622";"674440";"NATALIO LOMBANDO";;;;;"130988";;;;;;;;;"1117421.71";" 637574.25";18/1/1994 0:00:00
"CA6159071A";"6646";"0201";"ASENT LA ADUANA";;"100547";"674434";;;;;;"130988";;;;;;;;;"1116347.23";" 637761.03";18/1/1994 0:00:00
"CA6159100A";"6646";"0201";"LA ADUANA";;"100638";"674428";"ARTURO ARENAS";;"  90.0";"  90.0";;"130988";;;;;;" 12";;;"1117914.64";" 637937.65";18/1/1994 0:00:00
"CA6159073A";"6646";"0201";"LA ADUANA PARC 35";;"100556";"674442";"LUIS CAMPOS";;;;"  19.35";"130988";;;;;;;;;"1116622.77";" 637516.43";18/1/1994 0:00:00
"CA6159074A";"6646";"0201";"FDO DURY CALLEJON BOCA DE RIO";;"100547";"674625";"ENERIO GONZALES";"  56";"  70.0";"  70.0";"   9.00";"140988";;;;;;;;;"1116334.39";" 634381.96";18/1/1994 0:00:00
"CA6159075A";"6646";"0201";"LA ADUANA PARC 38";;"100556";"674436";"LUIS";;;;"  16.80";"130988";;;;;;;;;"1116623.47";" 637699.09";18/1/1994 0:00:00
"CA6159076A";"6646";"0201";"LA TORRE BOCA DE RIO";;"100632";"674606";"GUSTAVO LANZ";;;;"  18.20";"140988";;;"  27.00";;;;;;"1117718.94";" 634955.14";18/1/1994 0:00:00
"CA6159077A";"6646";"0201";"LA ADUANA";;"100618";"674416";;;;;"   1.10";"140988";;;;;;;;;"1117301.65";" 638305.32";18/1/1994 0:00:00
"CA6159078A";"6646";"0201";"BOCA DE RIO HARAS LA TORRE";;"100636";"674612";"GUSTAVO LANZ";;;;;"140988";;;;;;;;;"1117841.12";" 634772.03";18/1/1994 0:00:00
"CA6159080A";"6646";"0201";"BOCA DE RIO FCA TONAPUY";;"100650";"674600";"ELEAZAR DE LA ROCA";;"  80.0";"  80.0";;"140988";;;;;;;;;"1118272.57";" 635135.70";18/1/1994 0:00:00
"CA6159081A";"6646";"0201";"BOCA DE RIO HDA EL PALMAR";;"100627";"674558";"FERNANDO BARRETO";;;;"  16.40";"140988";;;;;;;;;"1117566.26";" 635199.25";18/1/1994 0:00:00
"CA6159083A";"6646";"0201";"BOCA DE RIO HDA EL PALMAR";;"100636";"674556";"FERNANDO BARRETO";;;;;;;;;;;;;;"1117842.96";" 635259.08";18/1/1994 0:00:00
"CA6159084A";"6646";"0201";"BOCA DE RIO FDO DURY";;"100612";"674609";"ENERIO GONZALEZ";;;;;"140988";;;;;;;;;"1117104.20";" 634866.13";18/1/1994 0:00:00
"CA6159086A";"6646";"0201";"ASENT EL UNO";;"100529";"674618";"DOMINGO GARCIA";;;;;;;;;" 10";;" 16";;;"1115782.24";" 634597.13";18/1/1994 0:00:00
"CA6159087A";"6646";"0201";"ANTENA EN BOCA DE RIO";;"100707";"674540";"RADIO VISION";;;;"   6.00";;;;;;;;;;"1118797.11";" 635742.52";18/1/1994 0:00:00
"CA6159088A";"6646";"0201";"GJA LOS CASTORES PARC 7";;"100542";"674614";"BEIZABEL CASTRO";;"  94.0";"  94.0";;"140988";;;;;;;;;"1116182.05";" 634717.40";18/1/1994 0:00:00
"CA6159089A";"6646";"0201";"ASENT BOCA DE RIO";;"100611";"674545";"NILO";;;;;;;;;"  6";;;;;"1117076.25";" 635596.84";18/1/1994 0:00:00
"CA6159194A";"6646";"0201";"EL UNO";;"100610";"674546";;;;;"  20.00";"140988";;;;;;" 10";;;"1117045.41";" 635566.52";18/1/1994 0:00:00
"CA6159195A";"6646";"0201";"BOCA DE RIO";;"100650";"674536";"NILO";;;;;;;;;;;" 10";;;"1118275.34";" 635866.27";18/1/1994 0:00:00
"CA6159093A";"6646";"0201";"LA LINDA";;"100531";"674710";"MAC";;"  55.0";"  55.0";"  15.00";"  0588";"  9";" 441.00";"  17.00";;;" 10";;;"1115837.77";" 633013.90";18/1/1994 0:00:00
"CA6159094A";"6646";"0201";"EL UNO HDA LOS 3 COQUITOS";;"100700";"674540";"NICIDO RODRIGUEZ";;;;;"140988";;;;;;;;;"1118582.08";" 635743.34";18/1/1994 0:00:00
"CA6159095A";"6646";"0201";"LA LINDA";;"100604";"674646";"MAC";;;;"  26.00";"190488";"  9";;"  28.00";;;" 10";;;"1116854.22";" 633740.72";18/1/1994 0:00:00
"CA6159096A";"6646";"0201";"LA LINDA";;"100558";"674659";"IAN";;;;;"150988";;;;;;;;;"1116668.43";" 633345.67";18/1/1994 0:00:00
"CA6159097A";"6646";"0201";"LA LINDA PARC 150";;"100614";"674732";"FERNANDO";;;;;;;;;;;" 10";;;"1117156.21";" 632339.28";18/1/1994 0:00:00
"CA6159098A";"6646";"0201";"LA LINDA";;"100705";"674640";"IAN";;;;;"150988";;;;;;;;;"1118728.78";" 633916.36";18/1/1994 0:00:00
"CA6159099A";"6646";"0201";"LA LINDA";;"100643";"674635";;;;;;"150988";;;;;;;;;"1118053.53";" 634071.09";18/1/1994 0:00:00
"CA6159101A";"6646";"0201";"LA LINDA HDA LA RUBANERA";;"100710";"674625";"PEDRO MACHIN";;;;;"150988";;;;;;" 10";;;"1118884.09";" 634372.38";18/1/1994 0:00:00
"CA6159102A";"6646";"0201";"LA LINDA";;"100716";"674617";"IAN";;;;;"150988";;;;;;;;;"1119069.32";" 634615.20";18/1/1994 0:00:00
"CA6159103A";"6646";"0201";"LA LINDA";;"100726";"674617";"LORENZO MENDEZ";;;;"  51.40";"150988";;;;;;" 10";;;"1119376.52";" 634614.04";18/1/1994 0:00:00
"CA6159104A";"6646";"0201";"LA LINDA AGROP JGQ";;"100712";"674607";"JUAN QUINTERO";;;;"  18.60";"150988";;;;;;;;;"1118947.60";" 634920.06";18/1/1994 0:00:00
"CA6159105A";"6646";"0201";"LA LINDA";;"100731";"674544";"EMILIA MANOLO";;;;;"150988";;;;;;" 10";;;"1119533.92";" 635617.96";18/1/1994 0:00:00
"CA6159107A";"6646";"0201";"LA LINDA GJA MI REFUGIO";;"100720";"674534";"JOSE ATIQUE";;" 130.0";" 130.0";;"150988";;;;;;" 10";;;"1119197.16";" 635923.64";18/1/1994 0:00:00
"CA6159108A";"6646";"0201";"LA LINDA PARC 125";;"100621";"674733";;;;;;"150988";;;;;;;;;"1117371.13";" 632308.05";18/1/1994 0:00:00
"CA6159109A";"6646";"0201";"LA LINDA  LA BARRAGANERA";;"100726";"674532";"JUAN APONTE";;;;;"150988";;;;;;"  6";;;"1119381.71";" 635983.82";18/1/1994 0:00:00
"CA6159110A";"6646";"0201";"LA LINDA";;"100550";"674706";"IAN";;;;;"150988";;;;;;;;;"1116421.88";" 633133.49";18/1/1994 0:00:00
"CA6159111A";"6646";"0201";"LA LINDA PARC 68";;"100622";"674731";"JUAN COLORADO";;;;;"150988";;" 435.00";;;;;;;"1117402.07";" 632368.82";18/1/1994 0:00:00
"CA6159112A";"6646";"0201";"LA LINDA";;"100546";"674736";"MAC";;;;;"150988";;;;;;;;;"1116295.62";" 632220.70";18/1/1994 0:00:00
"CA6159113A";"6646";"0201";"LA LINDA";;"100628";"674738";"MAC";;;;"  18.20";"150988";;;;;;"  8";;;"1117585.60";" 632155.05";18/1/1994 0:00:00
"CA6159114A";"6646";"0201";"LA LINDA";;"100711";"674814";"LA LINDA";;;;"  12.80";"150988";;;;;;" 10";;;"1118902.49";" 631054.34";18/1/1994 0:00:00
"CA6159115A";"6646";"0201";"LA LINDA";;"100629";"674727";"MAC";;;;;"150988";;;;" 12";;" 10";;;"1117617.56";" 632489.78";18/1/1994 0:00:00
"CA6159116A";"6646";"0201";"LA LINDA";;"100558";"674722";"JULIAN TEJERAS";;;;"  12.40";"150988";;;;;;"  8";;;"1116665.83";" 632645.52";18/1/1994 0:00:00
"CA6159117A";"6646";"0201";"LA LINDA";;"100652";"674747";"MAC";;"  69.0";"  69.0";"  13.50";"150988";" 60";;"  25.50";;;" 10";;;"1118321.85";" 631878.36";18/1/1994 0:00:00
"CA6159118A";"6646";"0201";"LA LINDA";;"100714";"674756";"DOMINGO HRNANDEZ";"1187";"  80.0";"  80.0";"   5.00";"160988";;" 409.00";;"  8";;;;;"1118996.66";" 631601.91";18/1/1994 0:00:00
"CA6159119A";"6646";"0201";"LA LINDA VEGA LA FLORIDA";;"100701";"674800";"MANUEL PEREZ";;"  90.0";"  90.0";"  16.40";"150988";" 24";;;;;" 10";;;"1118596.86";" 631481.63";18/1/1994 0:00:00
"CA6159120A";"6646";"0201";"LA LINDA";;"100714";"674752";"SALVADOR";;;;;"160988";;" 406.50";;;;;;;"1118997.11";" 631723.67";18/1/1994 0:00:00
"CA6159121A";"6646";"0201";"LA LINDA PARC 166 NISPERO";;"100558";"674706";"SALVATORE FLORIO";;"  67.0";"  67.0";"  23.00";"160988";"  7";;"  32.00";;;" 10";;;"1116667.64";" 633132.58";18/1/1994 0:00:00
"CA6159122A";"6646";"0201";"LA LINDA LAS VEGAS";;"100722";"674746";"EMETERIO CABRERA";;;;;"160988";;;;;;;;;"1119243.53";" 631905.40";18/1/1994 0:00:00
"CA6159123A";"6646";"0201";"LA LINDA";;"100613";"674706";"FLORENCIO YANEZ";;;;;"160988";;;;" 20";;" 10";;;"1117128.43";" 633130.87";18/1/1994 0:00:00
"CA6159124A";"6646";"0201";"SAN JUAN DE DIOS";;"100530";"674820";"ESC GJA S JUAN DE D";"  72";"  80.0";"  80.0";"  14.00";"200988";" 25";" 432.00";"  22.00";;;;;;"1115799.20";" 630883.06";18/1/1994 0:00:00
"CA6159125A";"6646";"0201";"LA LINDA SECT LA TRINIDAD";;"100714";"674750";"BERNARDO SANCHEZ";;"  50.0";"  50.0";;"200988";;;;;;" 10";;;"1118997.33";" 631784.55";18/1/1994 0:00:00
"CA6159127A";"6646";"0201";"LA LINDA LA BARRAGANERA";;"100719";"674744";"PEDRO BRITO";;;;;"160988";;;;;;" 10";;;"1119151.60";" 631966.62";18/1/1994 0:00:00
"CA6159128A";"6646";"0201";"SAN JUAN DE DIOS CHAVAL";;"100526";"674824";"JUAN F MACHADO";;"  90.0";"  90.0";"  17.00";"200988";;;;;;"  8";;;"1115675.88";" 630761.74";18/1/1994 0:00:00
"CA6159129A";"6646";"0201";"LA LINDA";;"100712";"674745";;;;;;"200988";;;;;;" 10";;;"1118936.45";" 631936.97";18/1/1994 0:00:00
"CA6159130A";"6646";"0201";"SAN JUAN DE DIOS";;"100552";"674827";"REINALDO SANCHEZ";;"  70.0";"  70.0";;"200988";" 25";" 423.30";;;;;;;"1116474.24";" 630667.50";18/1/1994 0:00:00
"CA6159131A";"6646";"0201";"SAN JUAN DE DIOS PARC 32";;"100538";"674811";"DANTE CANTALAMESSA";;;;;"200988";;;;;;"  8";;;"1116045.95";" 631156.14";18/1/1994 0:00:00
"CA6159132A";"6646";"0201";"SAN JUAN DE DIOS";;"100632";"674836";"LORENZO RODRIGUEZ";;;;;"200988";;;;;;;;;"1117702.00";" 630389.04";18/1/1994 0:00:00
"CA6159133A";"6646";"0201";"SAN JUAN DE DIOS";;"100552";"674906";"JOSE GONZALES";;"  80.0";"  80.0";;"200988";;;;;;" 12";;;"1116469.93";" 629480.28";18/1/1994 0:00:00
"CA6159134A";"6646";"0201";"SAN JUAN DE DIOS LA CASTILLERA";;"100638";"674844";"ELEAZAR CASTILLO";"  78";"  45.0";"  45.0";;"200988";;" 406.00";;"  6";;"  4";;;"1117885.42";" 630144.85";18/1/1994 0:00:00
"CA6159135A";"6646";"0201";"SAN JUAN DE DIOS";;"100558";"674756";"MAURO SUAREZ";;"  63.0";"  63.0";"  18.20";"200988";" 18";;;;;" 12";;;"1116662.01";" 631610.51";18/1/1994 0:00:00
"CA6159136A";"6646";"0201";"GUAICA";;"100536";"674912";"INOS";;;;"  20.00";"200988";;" 430.00";;;;;;;"1115977.76";" 629299.41";18/1/1994 0:00:00
"CA6159137A";"6646";"0201";"SAN JUAN DE DIOS";;"100558";"674748";"MARTIN";;"  76.0";"  76.0";"  13.00";"200988";" 25";;"  22.00";;;" 10";;;"1116662.91";" 631854.04";18/1/1994 0:00:00
"CA6159138A";"6646";"0201";"GUAICA";;"100542";"674908";"INOS";;;;"  19.00";"200988";"  4";" 430.00";;;;;;;"1116162.52";" 629420.51";18/1/1994 0:00:00
"CA6159139A";"6646";"0201";"LA LINDA PARC 18";;"100612";"674748";"RICARDO BERENZUELA";;;;"  15.40";"200988";;;;;;" 10";;;"1117092.97";" 631852.45";18/1/1994 0:00:00
"CA6159140A";"6646";"0201";"GUAICA";;"100636";"674848";"INOS";;;;"  21.00";"200988";"  3";" 430.00";;;;;;;"1117823.54";" 630023.31";18/1/1994 0:00:00
"CA6159141A";"6646";"0201";"SAN JUAN DE DIOS";;"100618";"674827";"MARCOS BLUMENTHAL";;;;"  15.50";"200988";;;;;;" 10";;;"1117272.93";" 630664.58";18/1/1994 0:00:00
"CA6159142A";"6646";"0201";"GUAICA";;"100642";"674848";"INOS";;;;"  21.00";"200988";"  3";;;;;;;;"1118007.86";" 630022.64";18/1/1994 0:00:00
"CA6159143A";"6646";"0201";"GUAICA";;"100533";"674928";"VICTOR";;;;;"200988";;;;;;"  6";;;"1115883.85";" 628812.67";18/1/1994 0:00:00
"CA6159144A";"6646";"0201";"GUAICA";;"100606";"674928";"INOS";;;;"  14.00";"200988";"  5";" 430.50";;;;;;;"1116897.57";" 628809.02";18/1/1994 0:00:00
"CA6159146A";"6646";"0201";"LA GRINCO";;"100554";"674920";"ANTONIO MESA";;;;;"200988";;;;;;;;;"1116529.82";" 629053.88";18/1/1994 0:00:00
"CA6159147C";"6646";"0201";"LAS CHAYOTAS";;"100608";"674928";"PEDRO HERNANDEZ VERA";;;;"   5.00";"200988";;;;" 10";;;;;"1116959.01";" 628808.80";18/1/1994 0:00:00
"CA6159149A";"6646";"0201";"LAS CHAYOTAS";;"100627";"674912";"MOISES MORANTE";;"  53.0";"  53.0";"   3.50";"200988";;;;;;"  8";;;"1117544.42";" 629293.75";18/1/1994 0:00:00
"CA6260098N";"6646";"0401";"LAS PAJITAS";;"101216";"675255";"MARNR";"0886";" 106.8";" 104.0";"  34.00";"290988";;" 427.33";;"  8";"SI";"  2";;"x";"1128241.21";" 622468.70";7/4/1995 0:00:00
"CA6260110A";"6646";"0905";"LOS CERRITOS";;"1010";"6753";"ALFARERIA HISPANO VZ";;" 110.0";" 110.0";;"300988";;;"  63.00";;;" 12";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260165A";"6646";"0905";"LOS CERRITOS";;"1010";"6754";"MALARIOLOGIA";;;;;"280988";;;;" 10";;"  4";;;"1124056.76";" 620504.90";18/1/1994 0:00:00
"CA6260103A";"6646";"0905";"LOS CERRITOS";;"1010";"6754";"RAMON PABLO SHINEA";;"  80.0";"  80.0";"  30.00";"290988";;;;" 10";;"  6";;"x";"1124056.76";" 620504.90";18/1/1994 0:00:00
"CA6260104A";"6646";"0905";"LOS CERRITOS";;"101028";"675340";"SERVICIOS BANCONAC";;" 150.0";" 150.0";"  53.10";"280988";" 19";;;;;;;;"1124918.93";" 621110.65";18/1/1994 0:00:00
"CA6260105A";"6646";"0905";"LAS GARCITAS";;"1010";"6753";"ANGEL FERNANDEZ";;"  40.0";"  40.0";;"290988";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260106A";"6646";"0905";"LOS CERRITOS";;"1010";"6753";"SERVICIOS BANCONAC";;" 152.0";" 152.0";;"290988";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260107A";"6646";"0905";"LAS GARCITAS ALFARERIA";;"1010";"6753";"FLORENTINO FERNANDEZ";"  58";"  70.0";"  70.0";;"290988";;;;" 20";;"  6";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260108A";"6646";"0905";"LAS GARCITAS";;"1010";"6753";"ALFARERIA HISPANO VZ";;" 180.0";" 180.0";;"300988";"  5";;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260109A";"6646";"0905";"ACUEDUCTO CIUDAD ALIANZA";;"1010";"6753";"INOS";;;;;"300988";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260111A";"6646";"0905";"LA GENESA INVERSIONES MQC SA";;"1010";"6753";"FRANCISCO QUIÑONES";;;;;;;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260112A";"6646";"0905";"LAS GARCITAS";;"1010";"6753";"OWENS ILLINOIS";;;;"  42.00";"  0585";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260113A";"6646";"0401";"SECTOR LA EMBOSCADA 69";;"1010";"6753";"SAMY";;;;;"041088";;;;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260114A";"6646";"0905";"LAS GARCITAS";;"1010";"6753";"OWENS ILLINOIS";;"  82.0";"  82.0";"  42.00";"  0585";;;;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260115A";"6646";"0401";"LA EMBOSCADA";;"101437";"675312";"CONCEJO MUNICIPAL";;"  44.0";"  44.0";"  15.40";"041088";"  4";" 440.00";;;;;;;"1132570.71";" 621936.44";18/1/1994 0:00:00
"CA6260116A";"6646";"0905";"LAS GARCITAS";;"1010";"675310";"OWENS ILLINOIS";;" 100.0";" 100.0";"  40.00";"300988";;;;;;;;;"1124061.95";" 622026.61";18/1/1994 0:00:00
"CA6260117A";"6646";"0401";"EL TOCO";;"1010";"67753";"FELIPE ORELLANO L";;;;;"300988";;;;;;" 10";;;"1123947.26";" 582068.59";18/1/1994 0:00:00
"CA6260118A";"6646";"0401";"LA EMBOSCADA";;"1010";"6753";"POLICLINICA GUACARA";;;;;"041088";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260119A";"6646";"0401";"EL TOCO VIVERO ARAGUANEY";;"1010";"6753";"DOLORES ALVARES PULI";;"  50.0";"  50.0";;"041088";;;;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260120A";"6646";"0401";"EL TOCO";;"1010";"6753";"CECILIA PALMA";;;;"  18.00";"041088";;;;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260121A";"6646";"0401";"EL TOCO CALLE DON AMELIO";;"1010";"6753";"HERIBERTO GUDIÑA";;"  86.0";"  86.0";"  22.00";"051088";;;;" 10";;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260122A";"6646";"0401";"FDO ARAGUITA";;"1010";"6753";"EMPRESA CAMP LA PAZ";"  85";"  77.0";"  77.0";"  32.00";"051088";;;"  48.00";;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260123A";"6646";"0401";"FCA LOS CEIBOS CALLE CAOBOS";;"1010";"675025";"PARRAS IFAA";"  66";"  60.0";"  60.0";;"051088";;;;;;" 10";;;"1124079.53";" 627048.29";18/1/1994 0:00:00
"CA6260124A";"6646";"0401";"SECTOR CABRERITO";;"1010";"6753";"MANUEL RODRIGUEZ";"  72";" 120.0";"  60.0";"  45.00";"051088";;" 416.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260125A";"6646";"0401";"HDA LA PAJITA";;"1010";"6753";"RAMON SANCHEZ";;;;;"051088";;" 409.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260126A";"6646";"0401";"GJA SAN IGNACIO DE LOYOLA";;"1016";"6753";"BENVINDO MONIZ";;"  60.0";"  60.0";"  38.00";"051088";;;;;;" 10";;;"1135121.60";" 622292.72";18/1/1994 0:00:00
"CA6260127A";"6646";"0401";"GJA SAN IGNACIO DE LOYOLA";;"101635";"675310";"BENVINDO MONIZ";;;;"  18.00";"051088";;" 418.00";;;;;;;"1136195.69";" 621984.74";18/1/1994 0:00:00
"CA6260128A";"6646";"0401";"LA TORRICERA SUR GUACARA";;"101106";"675137";"EMERIANO PEREZ";"  75";" 100.0";" 100.0";"  23.34";"051088";;" 408.00";;;;" 10";;;"1126099.19";" 624849.88";18/1/1994 0:00:00
"CA6260129A";"6646";"0401";"HDA CHAGUARAMOS";;"1010";"6753";"FELIPE PEREZ R";;;;;"051088";;;;;;" 20";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260130A";"6646";"0401";"HDA EL BEJUCO";;"1010";"6753";"SATURNINO CASTILLO";;;;;"051088";;" 428.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260131A";"6646";"0401";"SECTOR BEJUQUERA HDA FALCON C";;"1010";"6753";"EDGAR AGUILAR GONZAL";"  86";" 100.0";"  50.0";"  33.00";"051088";;" 438.00";;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260132A";"6646";"0401";"EMP CAMP SAN FRANCISCO";;"1010";"6753";"FRANCISCO NAZARIO";;" 120.0";"  85.0";"  18.00";"051088";;" 432.00";;;;;;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260133A";"6646";"0401";"ZONA INDUSTRIAL GUACARA";;"1010";"6753";"RAYOVAC";;"  60.0";"  60.0";;"051088";;" 422.00";;" 10";;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260134A";"6646";"0401";"ZONA INDUSTRIAL GUACARA";;"1010";"6753";"REGINZ";;"  35.0";"  30.0";;"061088";;" 424.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260136A";"6646";"0401";"ZONA INDUSTRIAL GUACARA";;"1010";"6753";"SUMINISTROS CAMPESIN";;"  80.0";"  80.0";;"061088";;;;" 12";;" 12";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260137A";"6646";"0401";"ZONA INDUSTRIAL GUACARA";;"1010";"6753";"VENOCO CA";"1068";"  94.0";"  94.0";"  23.00";"061088";;;"  27.00";" 16";;"  8";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260138A";"6646";"0401";"PARC EL TIGRE GJA MARTIN";;"1010";"6753";"HERIBERTO MARTIN MAR";;"  40.0";"  40.0";;"061088";;" 418.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260139A";"6646";"0401";"PARC EL TIGRE";;"1010";"6753";"EDGAR RODRIGUEZ";;;;"  33.35";"111088";;" 418.00";;;;" 10";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
"CA6260140A";"6646";"0401";"EMP CAMPENSINA LA GUACAREÑA";;"1010";"6753";"ANTONIO GARCIA";;" 146.0";" 146.0";"  32.05";"101088";;" 414.00";;;;" 12";;;"1124062.99";" 622330.95";18/1/1994 0:00:00
